"MEASURE","Measure","PROP_TYPE","Property type","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2005-Q1","Mar-2005",0.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2005-Q2","Jun-2005",0.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2005-Q3","Sep-2005",0.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2005-Q4","Dec-2005",2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2006-Q1","Mar-2006",0.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2006-Q2","Jun-2006",2.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2006-Q3","Sep-2006",1.6,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2006-Q4","Dec-2006",2.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2007-Q1","Mar-2007",4.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2007-Q2","Jun-2007",6.4,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2007-Q3","Sep-2007",4.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2007-Q4","Dec-2007",5.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2008-Q1","Mar-2008",2.9,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2008-Q2","Jun-2008",0.4,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2008-Q3","Sep-2008",-3.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2008-Q4","Dec-2008",-1.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q1","Mar-2009",0.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q2","Jun-2009",2.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q3","Sep-2009",3.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q4","Dec-2009",3.5,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q1","Mar-2010",1.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q2","Jun-2010",0.3,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q3","Sep-2010",-1.5,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q4","Dec-2010",-0.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q1","Mar-2011",-1.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q2","Jun-2011",-1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q3","Sep-2011",-2.8,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q4","Dec-2011",0.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q1","Mar-2012",0,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q2","Jun-2012",-0.4,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q3","Sep-2012",1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q4","Dec-2012",1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q1","Mar-2013",-0.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q2","Jun-2013",1.5,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q3","Sep-2013",1.6,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q4","Dec-2013",2.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q1","Mar-2014",1.1,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q2","Jun-2014",2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q3","Sep-2014",0.5,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q4","Dec-2014",1.6,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q1","Mar-2015",0.3,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q2","Jun-2015",0.9,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q3","Sep-2015",1.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q4","Dec-2015",1.7,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q1","Mar-2016",0.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q2","Jun-2016",1.2,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q3","Sep-2016",0.3,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q4","Dec-2016",2.9,,
"2","Percentage change from previous quarter","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2017-Q1","Mar-2017",-0.2,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2002-Q2","Jun-2002",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2002-Q3","Sep-2002",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2002-Q4","Dec-2002",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2003-Q4","Dec-2003",2.2,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2004-Q1","Mar-2004",-1.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2004-Q2","Jun-2004",0,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2004-Q3","Sep-2004",0.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2004-Q4","Dec-2004",1.7,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2005-Q1","Mar-2005",0.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2005-Q2","Jun-2005",1.2,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2005-Q3","Sep-2005",0,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2005-Q4","Dec-2005",0.7,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2006-Q1","Mar-2006",1.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2006-Q2","Jun-2006",2.8,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2006-Q3","Sep-2006",0,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2006-Q4","Dec-2006",1.7,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2007-Q1","Mar-2007",0.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2007-Q2","Jun-2007",4.9,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2007-Q3","Sep-2007",2.9,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2007-Q4","Dec-2007",2.4,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2008-Q1","Mar-2008",-0.6,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2008-Q2","Jun-2008",-0.8,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2008-Q3","Sep-2008",-1.3,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2008-Q4","Dec-2008",-0.9,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2009-Q1","Mar-2009",1.5,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2009-Q2","Jun-2009",3.6,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2009-Q3","Sep-2009",3.7,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2009-Q4","Dec-2009",5.5,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2010-Q1","Mar-2010",2.4,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2010-Q2","Jun-2010",2,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2010-Q3","Sep-2010",-1.2,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2010-Q4","Dec-2010",0.8,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2011-Q1","Mar-2011",-0.4,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2011-Q2","Jun-2011",0.1,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2011-Q3","Sep-2011",-1.4,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2011-Q4","Dec-2011",-1.3,,
"2","Percentage change from previous quarter","1","Attached dwellings","100","Weighted average of eight capital cities","Q","Quarterly","2012-Q1","Mar-2012",2.1,,
