"MEASURE","Measure","INDEX","Index type","SECTOR","Sector","INDUSTRY","Industry","REGION","Region","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q2","Jun-2007",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q3","Sep-2007",5.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q4","Dec-2007",5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q1","Mar-2008",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q2","Jun-2008",4.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q3","Sep-2008",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q4","Dec-2008",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q1","Mar-2009",4.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q2","Jun-2009",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q3","Sep-2009",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q4","Dec-2009",4.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q1","Mar-2010",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q2","Jun-2010",5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q3","Sep-2010",5.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q4","Dec-2010",5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q1","Mar-2011",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q2","Jun-2011",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q3","Sep-2011",3.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q4","Dec-2011",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q1","Mar-2012",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q2","Jun-2012",3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q3","Sep-2012",2.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q4","Dec-2012",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q1","Mar-2013",2.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q2","Jun-2013",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q3","Sep-2013",2.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q4","Dec-2013",2.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q1","Mar-2014",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q2","Jun-2014",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q3","Sep-2014",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q4","Dec-2014",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q1","Mar-2015",2.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q2","Jun-2015",2.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q3","Sep-2015",2.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q4","Dec-2015",2.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q1","Mar-2016",2.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q2","Jun-2016",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q3","Sep-2016",2.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q4","Dec-2016",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","3","Queensland","10","Original","Q","Quarterly","2017-Q1","Mar-2017",2.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1997-Q3","Sep-1997",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1997-Q4","Dec-1997",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1998-Q1","Mar-1998",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1998-Q2","Jun-1998",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1998-Q3","Sep-1998",2.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1998-Q4","Dec-1998",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1999-Q1","Mar-1999",2.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1999-Q2","Jun-1999",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1999-Q3","Sep-1999",3.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","1999-Q4","Dec-1999",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2000-Q1","Mar-2000",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2000-Q2","Jun-2000",4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2000-Q3","Sep-2000",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2000-Q4","Dec-2000",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2001-Q1","Mar-2001",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2001-Q2","Jun-2001",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2001-Q3","Sep-2001",3.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2001-Q4","Dec-2001",4.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2002-Q1","Mar-2002",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2002-Q2","Jun-2002",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2002-Q3","Sep-2002",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2002-Q4","Dec-2002",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2003-Q1","Mar-2003",3.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2003-Q2","Jun-2003",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2003-Q3","Sep-2003",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2003-Q4","Dec-2003",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2004-Q1","Mar-2004",4.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2004-Q2","Jun-2004",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2004-Q3","Sep-2004",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2004-Q4","Dec-2004",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2005-Q1","Mar-2005",4.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2005-Q2","Jun-2005",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2005-Q3","Sep-2005",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2005-Q4","Dec-2005",4.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2006-Q1","Mar-2006",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2006-Q2","Jun-2006",4.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2006-Q3","Sep-2006",5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2006-Q4","Dec-2006",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2007-Q1","Mar-2007",4.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2007-Q2","Jun-2007",4.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2007-Q3","Sep-2007",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2007-Q4","Dec-2007",4.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2008-Q1","Mar-2008",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2008-Q2","Jun-2008",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2008-Q3","Sep-2008",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2008-Q4","Dec-2008",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2009-Q1","Mar-2009",4.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2009-Q2","Jun-2009",4.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2009-Q3","Sep-2009",4.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2009-Q4","Dec-2009",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2010-Q1","Mar-2010",3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2010-Q2","Jun-2010",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2010-Q3","Sep-2010",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2010-Q4","Dec-2010",4.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2011-Q1","Mar-2011",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2011-Q2","Jun-2011",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2011-Q3","Sep-2011",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2011-Q4","Dec-2011",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2012-Q1","Mar-2012",3.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2012-Q2","Jun-2012",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2012-Q3","Sep-2012",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2012-Q4","Dec-2012",2.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2013-Q1","Mar-2013",3.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2013-Q2","Jun-2013",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2013-Q3","Sep-2013",3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2013-Q4","Dec-2013",3.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2014-Q1","Mar-2014",3.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2014-Q2","Jun-2014",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2014-Q3","Sep-2014",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2014-Q4","Dec-2014",2.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2015-Q1","Mar-2015",2.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2015-Q2","Jun-2015",2.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2015-Q3","Sep-2015",2.2,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2015-Q4","Dec-2015",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2016-Q1","Mar-2016",2.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2016-Q2","Jun-2016",2.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2016-Q3","Sep-2016",2.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2016-Q4","Dec-2016",2.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","4","South Australia","10","Original","Q","Quarterly","2017-Q1","Mar-2017",2.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1997-Q3","Sep-1997",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1997-Q4","Dec-1997",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1998-Q1","Mar-1998",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1998-Q2","Jun-1998",,"u","not applicable"
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1998-Q3","Sep-1998",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1998-Q4","Dec-1998",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1999-Q1","Mar-1999",2.9,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1999-Q2","Jun-1999",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1999-Q3","Sep-1999",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","1999-Q4","Dec-1999",3.1,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2000-Q1","Mar-2000",3.5,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2000-Q2","Jun-2000",2.8,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2000-Q3","Sep-2000",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2000-Q4","Dec-2000",2.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2001-Q1","Mar-2001",3.3,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2001-Q2","Jun-2001",3.4,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2001-Q3","Sep-2001",3.7,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2001-Q4","Dec-2001",3.6,,
"3","Percentage change from corresponding quarter of previous year (%)","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2002-Q1","Mar-2002",3,,
